,product_name,product_review,user_rating
2394,Black Gold,"This one pours a fairly dark black color, with a small head, and not much lacing.",4.11
2395,Black Gold,Appearance - The beer poured a fuzzy black color with a mocha colored head crowning the glass.,4.5
2396,Black Gold,"Striking gold isn't easy. Once you find it once, you gotta keep going back time after time. And that's what Central Waters Brewing does with their bourbon barrel aged American Double Stout. Except, its black gold.",4.4
2397,Black Gold,"Pours a deep black with more than head than expected, thicker than I remember last year Lots of nice barrel on both nose and taste. Very smooth and no heat. Love this one and will seek it out every year.",4.52
2398,Black Gold,Good stout - a little bitter for my liking but still very decent. I thought the taste was very decent but the after was not phenominal. Definitelty solid and good.,4.25
2399,Black Gold,"2019 bottle courtesy of HOPTOMIC_BOMB.
Look: black, thick brown head.
Smell: vanilla, chocolate, barrel, gelcap,
Taste: chocolate malt, old oak, Cake, vanilla, roasty, port, Minimal booze character.
Mouthfeel: medium thick, perfect for style. Coats mouth a bit.
Overall: Near perfect BA Stout. Only complaint is slight chemical/gel cap plastic taste. Very minimal. Doesn’t wreck it.",4.32
2400,Black Gold,"2018 vintage. Central waters just doesn’t disappoint with the stouts. Fantastic medium thick creamy body, great head retention. Chocolate, coffee, vanilla and whiskey on the nose. Whiskey soaked chocolate cake flavor. Tip tier stuff all around.",4.47
2401,Black Gold,Poured from a 22oz bottle into a snifter at home. Not sure what year this bottle is since they are not marked. Not the thickest stout around. Solid non adjunct stout with some booze kick to it. Not too sweet.,4.24
2402,Black Gold,Black without foam.,3.96
2403,Black Gold,"Had on tap. Void of nothingness black with a brown head. Sweeter nose than I was expecting: maple, chocolate, vanilla with contrasting powerful oak, robust malts, coffee grounds, char, and lingering licorice and earth. Taste leans much more on the robust elements, but has great melding of the flavors from the smell in a foreboding way. Massive and complex. Body is full and chewy, but not overly heavy, great wood textures and smoky earthiness within the booze. Well worth the search, an amazing stout that does not need adjuncts to thrill",4.69
2404,Black Gold,"Jet; meaty nose; cola, birch beer, A1 steak sauce, a thread of vanilla, hints of Bounty; bitter + chewy.",4.15
2405,Black Gold,"I am nagging a little bit, because I think this beer deserves a better rating than a 4.5. I am a bit spoiled though and I am wondering if the cellar period influenced my rating. Nevertheless I do think this beer is worth looking for.",4.5
2406,Black Gold,"12/2015 - Per most Central Waters' stouts, this has so much barrel abound! While there's certainly some heat, it's well executed and fairly smooth - classic!",4.25
2407,Black Gold,"2015 vintage
22oz bottle poured into a snifter",4.37
2408,Black Gold,2017 vintage,4.55
2409,Black Gold,2018 vintage.,4.31
2410,Black Gold,"16, 17.",4.54
2411,Black Gold,"2018 release. A moderately aggressive pour into a teku begrudgingly produces a finger of cocoa powder-colored head atop a pitch-black, but not super-thick, liquid. Oak, tannins, plum, bitter dark chocolate, bourbon booze, and pepper round out the nose. The front palate is very restrained but quickly blossoms, with warming bourbon spice, barrel wood, vanilla, and fudge. Intense barrel character that I love--strong, with a lot of whiskey character, but without a hot mid-palate. Modestly dry finish that leans back into the vinous notes and adds just a touch of smoke.",4.47
2412,Black Gold,"Pouring a slick, stark black ribbon and filling to matte black, Black Gold has a thin but dense and uniform mocha-gold blanket that settles only to a thin ring around the rim.",4.35
2413,Black Gold,"Pours black with a perfect lingering tan head.
Boozy bourbon, vanilla and toffee on the nose.
Taste follows the nose with a definite boozy bourbon burn. Will likely mellow with age. As it warms vanilla flavors begin to appear.
Nice smooth and slightly sticky mouthfeel.
Top notch BA stout. Smooth and relaxing.",4.67
2414,Black Gold,"Central Waters Black Gold BA Stout 2017, 13.2% ABV (as listed by taproom). Pours black with no head. Nose is bourbon, chocolate, and licorice. Taste follows, with moderate bitterness, and quite boozy. Decent mouthfeel, overall excellent. I've been hunting this whale for three years, and was a bit let-down. It was decent, but not as good as its reputation.",4
2415,Black Gold,"GTFO with all these wildly overhyped reviews. This was to say the least overhyped, however it is not a bad beer by any stretch. Smell is sweet, chocolate, bourbon. Flavor is chocolate, raisins and bourbon. Body medium. Nice feel to it. Good carb. Overall smooth, but nothing stunning",4.25
2416,Sunday Brunch,"-Thanks to Stephanie (Kane)
- Imperial Milk Stout brewed with Rook Coffee, maple, and cinnamon.",4.5
2417,Sunday Brunch,Appearance - The beer poured an oily black color with a tan colored head and lacing left behind.,4.59
2418,Sunday Brunch,"Thank you, Sam. This was cellared a year-ish.",4.21
2419,Sunday Brunch,(Blind review),4.58
2420,Sunday Brunch,Big frothy dark tan head; good retention.,4.51
2421,Sunday Brunch,"Look is a traditional porter, black with a tan head that leaves minimal lacing. Nose is all expected, coffee, cinnamon, and maple syrup. Get some bakers chocolate as well. Taste follows the nose. Feel is luscious, but not oil thick. Overall, a great porter! Sweet aspects that do not become cloying",4.47
2422,Sunday Brunch,"Big like Hulk when he borrowed Barry Bond’s “vitamin supplements.” Huge, I’m talking huge coffee flavor like a hungover Sunday at Starbucks. But this beer wasn’t brewed with Starbucks; this is quality hipster coffee just like the dork that lives below you who rides a fixie to work. That being said, the only thing that Raul isn’t feeling is the sweet maple syrup (cause your boi ain’t into sweetness). Also, I wish the mouthfeel in the end was a lil more viscous. It’s not bad. It’s not Martha Hunt super model skinny, but I’d prefer if it was Ashley Graham large.",4.29
2423,Sunday Brunch,Poured into teku glass via bottle,4.57
2424,Sunday Brunch,"Kane absolutely nailed this one. Silky smooth porter with abundant maple syrup, cinnamon and roasted malt flavor. Best porter that I've had, bar none.",4.63
2425,Sunday Brunch,"The pour is black with mahogany colors on the edges, underneath a dense tan head. The first note on the nose is rich coffee - wow. This literally reminds me of brunch. There’s also a significant cinnamon component. I am now officially salivating.",4.6
2426,Sunday Brunch,FINALLY!!!!,4.59
2427,Sunday Brunch,"What truly surprises me about Sunday Brunch is, in spite of being a non barrel-aged beer, just how complex and layered it is. The coffee is smooth and lightly roasty. The maple isn't super forward but it adds body and subtle, excellent flavor - tasting quite natural, by the way. The beer has great body and drinks easily. I really like this one - I can't imagine drinking a whole bottle by myself, but definitely enjoyed sharing this one with friends.",4.5
2428,Sunday Brunch,"On tap at Morris Tap and Grill in Randolph. Pours a jet black ebony hue with minimal frothing. Complex aroma replete with hints of chocolate, and cream. Good stuff. Recommended.",4.35
2429,Sunday Brunch,"This beer lives up to the hype. All of the ingredients are discernible but aren't overpowering. Nice notes of maple, mocha, and cinnamon. Medium+ mouthfeel. Minimal booze. Awesome.",4.55
2430,Sunday Brunch,"Pours a dark brown color. Tons of nice sweet coffee and cinnamon. Milk and dark chocolate, roasted Malta, cream, and light molasses and maple. Thick body and low carbonation, easy to drink.",4.49
2431,Sunday Brunch,"750ml bottle poured into a snifter
Pours a deep black color with a creamy khaki head that has good retention. Smells of cinnamon, maple, french toast, and herbal flat coffee undertones. Tastes of coffee and cinnamon up front, followed by dark chocolate, creamy vanilla and caramel. The finish brings out sweet maple and more coffee. Medium body and medium carbonation, creamy mouthfeel and finish.",4.46
2432,Sunday Brunch,"03/2015 - I've always a fan of this; awesome cinnamon and coffee, without either being overpowering, on the nose; lactose and vanilla ensure a nice sweetness on the palate; relatively thick body, especially for the style.",4.46
2433,Sunday Brunch,"Sample at Mikkeller Beer Celebration Copenhagen 2018, Blue Session. Aroma has fresh roasted coffee beans, toasted malt and espresso notes. Taste has bittersweet coffee, cold brew and a fresh, roasty bitterness on the finish.",4.4
2434,Sunday Brunch,"While placing the imperial porter at the end of any session makes a lot of sense when it comes to impact on the palate, as it's usually the strongest flavored beer of the day, coffee stouts can get in touch with out inner insomniac. But the imperial coffee porter of Kane Brewing is strong in its effects while carrying a caffeinated jolt; perfectly suited for pick-me-up and put-me-down of brunch.",4.52
2435,Sunday Brunch,"750ml bottle thanks to Rick. Inky black pour, small beige head. Roast grains, coffee, cinnamon on the aroma. Taste brings a bit of ashy notes, more of the roast grains, mild coffee, cinnamon, french toast without the syrup.",4
2436,Sunday Brunch,The first whiff and sip of this beer is incredible. Cinnamon stands out most prominent over the nice coffee in the background. It's like a warm cinnabun. The only problem with this beer is it's quite sweet and it starts to take its toll if you have a whole glass. nb,4.25
